id,title,language,vector
5b1048696d5ad52ca4b700d1, Divisores y múltiplos, es,-1.41732981e-02; 1.24430051e-02;-4.69430499e-02;-6.21230565e-02;  8.97588860e-03; 2.18868069e-02;-4.82407957e-03;-3.30862030e-02;  4.91664335e-02; 3.73017527e-02; 8.23781043e-02;-1.84273049e-02;  7.31825596e-03; 2.12446470e-02; 8.15121308e-02; 1.21016018e-02; -6.92398995e-02; 7.90574625e-02;-5.22861443e-02; 8.26128013e-03;  1.73125029e-01; 2.54624989e-02;-7.47057274e-02; 7.56060779e-02; -2.42636111e-02;-4.73934002e-02;-3.51393744e-02; 1.92277711e-02; -5.91403898e-03;-6.12267293e-02;-7.86470342e-03; 2.44364478e-02;  6.80502430e-02; 2.22373493e-02; 3.30441073e-02;-2.30423305e-02;  4.11108285e-02;-5.26271723e-02;-5.27188182e-02; 8.50071758e-02; -8.48644450e-02; 2.81429999e-02;-1.56511236e-02;-4.01848070e-02; -4.91433032e-02;-2.80582663e-02; 8.22324801e-05; 1.43209556e-02;  1.07925802e-01;-2.02660449e-02;-5.30777164e-02; 3.22465263e-02; -7.39971772e-02; 7.50598917e-03; 5.96063444e-03;-6.06628768e-02; -7.68532455e-02;-1.62215773e-02; 2.14776746e-03; 5.38117858e-03; -6.08978942e-02; 1.21728675e-02; 4.73865084e-02;-4.02059965e-02;  7.17145279e-02;-2.65068803e-02; 2.40166038e-02;-8.70277435e-02; -6.06605224e-02; 9.80318561e-02; 9.25217848e-03;-1.24708461e-02;  5.45741431e-02;-2.03709360e-02;-1.40319765e-02; 1.14966035e-01;  6.24860115e-02;-2.70864088e-02;-5.95244206e-02; 2.20456310e-02;  2.92778062e-03;-2.94672558e-04;-3.70678268e-02;-5.38999960e-02;  2.83833798e-02;-2.19421424e-02;-4.84724194e-02;-4.61235270e-02;  1.01929218e-01; 3.36090326e-02;-2.71231886e-02; 2.44264472e-02; -6.29073083e-02;-3.75847355e-03; 3.02766562e-02; 1.27854720e-02;  4.43688892e-02;-2.45932303e-02; 2.64968835e-02;-2.85635814e-02;  1.34926438e-01; 8.10776725e-02; 7.87702426e-02;-4.63626161e-02;  3.62831578e-02; 5.30166589e-02; 5.56765832e-02;-7.06113176e-03;  2.23486722e-02; 1.10408375e-02;-1.10986121e-02;-1.03020139e-01; -4.22899053e-02;-1.05439639e-02;-1.03469491e-01;-4.33681719e-02;  3.97202708e-02;-8.32398087e-02; 3.16205062e-02;-6.92635104e-02;  4.56964485e-02;-6.50573000e-02; 3.94582413e-02; 2.15171417e-03;  3.17053800e-03; 4.45191050e-03;-3.01356073e-02; 1.41166101e-32; -4.16991450e-02; 8.21534637e-03;-3.96006890e-02; 3.29258479e-02; -2.77588684e-02; 2.95033175e-02;-5.66956289e-02; 4.12473232e-02; -3.71977054e-02; 7.73924068e-02;-9.63158682e-02; 6.36926070e-02;  4.65769283e-02; 5.20855971e-02; 3.66486125e-02; 3.57232610e-04;  2.36946642e-02;-6.74004033e-02; 3.59943174e-02; 6.45180792e-03; -3.66378650e-02; 2.47937646e-02;-2.79093068e-02;-1.91262793e-02;  5.22159077e-02; 7.84769356e-02;-1.62655823e-02;-4.96802814e-02;  1.21519873e-02; 3.31883766e-02;-2.19295491e-02; 1.07611157e-01; -2.81131808e-02; 3.12210899e-02; 7.41826138e-03; 2.72787665e-03;  7.70779047e-03; 2.00971346e-02; 4.03611511e-02; 8.11781734e-02; -1.00188471e-01;-2.08378751e-02;-4.20365576e-03; 8.45874287e-03;  4.56740409e-02;-4.81555089e-02; 4.30603661e-02; 8.58103409e-02; -5.32845687e-03;-5.89549914e-02;-8.41059014e-02;-1.97323319e-03; -1.51977995e-02;-8.96434784e-02; 4.16195169e-02;-1.15885502e-02; -7.91597068e-02; 5.01499251e-02;-4.30568941e-02; 2.02417579e-02; -8.89185071e-02; 1.08142607e-02; 5.18041179e-02; 2.82024592e-02; -4.98985164e-02;-1.60198100e-02; 2.29765903e-02;-1.19330538e-02;  1.45394772e-01; 1.02766991e-01;-8.32827017e-02; 1.96390636e-02; -6.01305366e-02; 5.10084070e-03; 2.32362393e-02;-7.04323277e-02;  4.18744460e-02;-1.16169685e-02; 5.96894957e-02; 4.63258922e-02; -2.33295131e-02; 2.57156789e-02; 9.58345160e-02; 4.52409647e-02;  1.80849936e-02; 2.02884972e-02; 7.45081715e-03; 2.39418559e-02; -7.54440296e-03;-1.86712679e-03; 3.10226232e-02; 7.91616812e-02;  8.07558373e-02;-1.02724582e-01;-1.98515318e-03;-1.51913337e-32; -3.38293239e-02; 5.54932989e-02;-2.20550429e-02;-8.78120437e-02; -1.09152287e-01;-3.48551869e-02; 6.73153263e-04;-4.89198118e-02; -7.92476460e-02;-1.39647529e-01;-4.47800756e-02;-8.03830922e-02; -3.51465889e-03;-5.03051393e-02;-3.77915464e-02; 6.56746924e-02; -6.74828514e-02; 7.17704464e-03;-9.42105204e-02;-3.33288833e-02;  5.63882105e-02; 7.40385279e-02; 8.28666519e-03;-3.59286834e-03; -1.02207046e-02;-7.50091597e-02;-8.46870616e-02;-3.59187350e-02; -6.05245412e-04; 2.95539293e-02; 5.52306212e-02;-4.43963632e-02;  4.97439429e-02; 4.12285142e-03;-2.44906377e-02;-1.34402700e-02; -2.93017793e-02;-2.32018288e-02; 4.57633100e-02; 6.80164993e-02;  2.49394774e-02; 1.15419067e-02; 5.95814250e-02;-3.70024219e-02;  7.13987742e-03;-1.07352631e-02; 6.07657619e-02;-1.05640113e-01; -1.85073055e-02; 2.49467790e-03; 6.51323274e-02;-6.12880699e-02; -2.98102833e-02;-1.62272190e-03; 6.99009299e-02;-1.17269065e-03; -1.55942421e-03;-5.10082655e-02;-5.99376969e-02;-8.31801444e-03;  1.29528521e-02; 2.47016065e-02;-7.25265173e-03;-2.53754109e-02;  2.55596191e-02; 2.29180772e-02; 1.35018807e-02;-1.10252723e-02;  1.44734886e-02; 1.22330710e-02; 2.51836162e-02;-1.26300398e-02; -9.19094458e-02;-4.46197130e-02;-5.23927025e-02;-2.51732934e-02; -1.32657364e-01; 7.78283104e-02;-3.77959316e-03; 4.45387326e-02;  5.03544770e-02; 8.47406127e-03; 2.47984659e-02;-4.22130302e-02;  5.96447103e-03;-3.76652814e-02; 4.06277776e-02; 1.36238515e-01; -1.95415807e-03;-3.65409516e-02;-1.81245711e-02; 1.69963539e-02; -4.99639623e-02; 1.17136175e-02; 3.95364501e-03;-5.18505949e-08;  4.31439318e-02;-2.40755044e-02;-8.27183127e-02;-7.60928690e-02;  2.31040400e-02; 5.56548350e-02;-3.98505218e-02; 4.98306490e-02;  3.26340012e-02; 7.74735808e-02; 2.63860598e-02; 2.43900493e-02; -7.16869086e-02;-1.57517418e-02; 1.34506077e-02;-1.86047945e-02;  3.59695144e-02; 1.37426769e-02;-1.81807596e-02;-4.22874950e-02;  3.66482064e-02; 2.00528074e-02;-8.88646469e-02; 1.52302897e-02;  7.23971277e-02; 4.15425887e-03;-6.62023351e-02; 3.33855376e-02; -5.29773608e-02; 6.16930090e-02;-3.91106121e-02;-4.33929600e-02; -8.01134035e-02;-3.36114503e-02;-1.13713117e-02;-3.99732776e-02;  2.79392600e-02; 3.85688730e-02; 1.21953217e-02;-2.18313350e-03;  4.32433113e-02;-3.97112519e-02;-9.98447314e-02; 9.02155787e-03; -5.40219583e-02;-8.31008032e-02;-4.69552502e-02; 2.31612567e-02; -8.42752680e-02; 5.74211217e-02;-7.77708441e-02; 4.39124033e-02; -1.12680132e-02; 9.21180844e-03; 5.88390976e-02;-1.39469922e-01; -3.49714644e-02;-1.26179792e-02;-5.15963435e-02; 4.78496030e-02;  7.11526275e-02; 9.32700336e-02;-1.61295235e-02;-3.41226533e-02
5745bf02317fb90d78bed7a1, Downloadable Site, en,-9.69564021e-02;-7.22074434e-02;-3.17965224e-02; 1.27321230e-02;  7.48076811e-02; 5.57991909e-03;-1.02169625e-01; 5.11942804e-02; -4.45191264e-02; 2.84135360e-02; 5.40836789e-02; 6.52907714e-02; -8.05682763e-02;-3.47619578e-02; 1.61489211e-02;-1.87745392e-02;  4.75913519e-03;-3.04051805e-02;-2.76580220e-03;-2.83795726e-02;  1.95240770e-02;-6.37865141e-02; 3.97897027e-02;-2.71186344e-02;  4.30479385e-02; 1.01152039e-03; 6.37802342e-03; 2.65139248e-03;  9.84251872e-02; 4.02961532e-03;-1.56887900e-02; 9.62974504e-03; -6.08655158e-03;-5.30416854e-02; 2.24704165e-02;-6.38561277e-03;  7.51627795e-03; 4.10660841e-02;-9.01340414e-03; 4.74442765e-02; -3.91072407e-02;-3.37695628e-02;-1.86997838e-02; 7.92830996e-03;  3.63089405e-02;-5.91702014e-02;-4.92568174e-03;-4.06885222e-02;  5.41257635e-02; 8.05950537e-02;-6.31166026e-02;-6.05044439e-02; -8.89426172e-02;-9.94754117e-03; 4.28314460e-03; 3.59924100e-02; -8.47528281e-04; 2.67632189e-03; 2.22706664e-02;-2.85824556e-02; -2.17983294e-02;-6.54579177e-02;-4.84766550e-02; 1.60528123e-02; -1.03094405e-03; 1.56663246e-02; 3.50908027e-03; 6.34399652e-02;  9.60331932e-02;-3.30901332e-02;-1.39049426e-01; 7.71068642e-03; -2.26801913e-02;-2.88404757e-04;-2.99727321e-02; 9.61758569e-03;  1.79934490e-03; 4.52624075e-02; 1.14489561e-02; 3.30000184e-02;  6.13068491e-02;-7.55325854e-02; 6.41970113e-02; 4.34777215e-02; -3.21187563e-02;-2.94441991e-02; 7.05199763e-02; 6.98602498e-02;  1.16714098e-01; 8.51617847e-03; 9.83839482e-03; 8.23512822e-02;  3.15937214e-02;-9.50870672e-05;-1.01282880e-01;-3.25501640e-03;  1.67348813e-02; 3.94746289e-03;-6.45176247e-02; 3.39358337e-02; -1.45370960e-02;-1.94301698e-02; 5.82346544e-02;-2.65739840e-02; -1.36161223e-01; 8.81075766e-03; 2.71644518e-02; 8.03401098e-02;  1.01209387e-01;-1.71595998e-02;-4.99148890e-02; 7.01314434e-02; -5.09390011e-02;-7.07962215e-02;-3.39345112e-02;-4.65407260e-02; -2.51756143e-02;-8.52251947e-02; 1.13064341e-01; 1.71530638e-02;  1.05645292e-01; 6.04423843e-02; 1.08663663e-01;-2.28054225e-02;  2.99179666e-02;-1.97382793e-02;-4.09670360e-02; 3.87575438e-33;  7.81598836e-02;-1.13998754e-02; 2.58764494e-02;-1.19416136e-02;  5.19369915e-02;-6.88994154e-02; 6.18155338e-02; 1.46147385e-02; -3.44132036e-02;-3.56541760e-02; 3.09731849e-02; 6.05813637e-02; -5.68976142e-02; 4.92791086e-02; 1.90394185e-02;-3.05649601e-02; -2.36254986e-02;-6.39217943e-02; 8.29496384e-02; 3.54400314e-02;  1.84303951e-02;-9.71295908e-02; 7.56752640e-02; 2.75880899e-02;  5.92261713e-05; 7.64566064e-02; 5.26345186e-02; 3.14595401e-02;  1.43091055e-02;-8.56001023e-03; 5.24532516e-03;-6.68069050e-02; -6.35267869e-02;-6.44280016e-02; 1.14330128e-01;-3.68453152e-02; -8.16393048e-02;-6.29692450e-02; 5.10644866e-03;-1.16326660e-02; -9.71320271e-02;-7.73696452e-02; 6.76068887e-02;-4.19839509e-02;  2.59050801e-02;-3.88488956e-02; 7.74765462e-02;-1.14792805e-04;  1.44293204e-01; 2.83984970e-02;-4.19099741e-02;-4.82963026e-02; -1.15576066e-01;-7.94278644e-03;-6.81366399e-02; 1.12614170e-01; -5.38717434e-02; 4.25514169e-02; 1.48292845e-02;-5.64571172e-02; -3.05599999e-02;-6.35013171e-03; 2.40577143e-02;-2.84051280e-02; -1.89207625e-02;-2.16793641e-03;-1.26909688e-01;-6.11003749e-02;  4.22641002e-02;-2.65082102e-02; 1.58186129e-03;-4.08307537e-02;  7.34556168e-02;-6.07907698e-02; 1.04398793e-02; 8.79579410e-03; -1.49998730e-02;-3.86398509e-02;-1.59591120e-02;-1.49545399e-02;  1.24508599e-02;-5.24158515e-02; 1.45520270e-02;-1.95630733e-02;  1.64028406e-02;-3.72424908e-02; 2.41094790e-02;-3.45143601e-02; -2.71002799e-02; 4.73573711e-03;-4.13986146e-02;-2.43415870e-02; -8.09692293e-02;-4.92510851e-03; 3.65819521e-02;-3.43852044e-33;  1.26104588e-02;-6.07209802e-02;-7.74126202e-02; 2.25652717e-02;  4.11280394e-02; 9.17699486e-02;-2.48483438e-02; 7.04204589e-02;  2.48751026e-02;-9.55393445e-03;-4.10484932e-02; 5.80386780e-02; -6.66606203e-02; 2.60369759e-02;-7.53120985e-03;-6.24177456e-02; -4.54269201e-02;-8.94798525e-03;-5.09960391e-02;-1.25793917e-02; -4.62994054e-02;-2.28846024e-04;-5.17237261e-02;-4.69105057e-02;  3.36295441e-02;-3.94434296e-02; 2.08032373e-02; 7.20469207e-02; -2.28349436e-02; 7.47769177e-02; 5.34468272e-04; 8.77332583e-04; -6.02366216e-02;-1.43290199e-02; 3.19065191e-02; 4.28677648e-02;  3.82173099e-02; 7.78689003e-03;-1.94957945e-02;-3.27451788e-02;  5.57199940e-02;-4.57958095e-02;-6.93778098e-02;-1.51110619e-01;  4.81780395e-02; 1.19768195e-01;-6.64765984e-02;-1.68868005e-02; -4.44180109e-02; 9.97860208e-02; 8.30654502e-02; 2.78555676e-02; -1.23485681e-02;-8.48190933e-02; 4.75606844e-02;-7.59538682e-03;  4.63024676e-02;-6.77577481e-02;-1.84184164e-02; 2.49654464e-02;  9.19759274e-03;-5.09644374e-02;-6.75412863e-02;-2.36468203e-02;  3.25747579e-02;-3.63166742e-02; 1.87233202e-02; 8.44221115e-02; -3.88674662e-02; 5.84360324e-02;-9.89761576e-02;-5.22465445e-03;  2.51568239e-02;-7.64512941e-02; 9.66640376e-03; 2.73727681e-02;  2.08192822e-02; 2.14410331e-02;-9.39739868e-03;-8.59584138e-02;  8.49185884e-02; 4.54179011e-02;-8.07474926e-03; 1.50385331e-02;  2.83423904e-02;-1.39168603e-02; 4.69109155e-02; 8.98072422e-02;  2.11862884e-02; 1.34153822e-02;-2.56261528e-02; 1.02956869e-01;  3.74517553e-02; 9.23274159e-02; 1.65027287e-02;-5.11683638e-08;  1.02940248e-02; 2.98106335e-02; 3.22935581e-02;-1.57285749e-03;  2.98979450e-02; 2.94179767e-02; 5.37061691e-02; 3.22882761e-03;  1.74212444e-03; 6.30326793e-02; 9.28147230e-03;-3.19632627e-02; -4.52020988e-02; 7.02539906e-02;-2.39516422e-02; 7.38158971e-02;  1.43967906e-03;-1.22944238e-02;-2.41728686e-02;-4.89359982e-02;  9.59325768e-03;-2.16220599e-02;-2.45826393e-02; 1.46317482e-02;  4.99189533e-02;-2.47513466e-02; 2.81517990e-02; 1.08480334e-01;  2.92277373e-02;-3.02724428e-02;-1.01088900e-02;-1.86091550e-02;  7.94788599e-02;-6.36371002e-02; 3.23569798e-03;-2.13482771e-02; -1.42046781e-02; 2.26801094e-02; 3.85977216e-02; 5.54149263e-02; -2.73566246e-02; 6.06779791e-02; 5.37088402e-02;-4.72736657e-02;  5.20510823e-02; 5.07026762e-02;-9.97175947e-02;-7.87634626e-02;  1.57797635e-02; 1.59596950e-01;-6.06533252e-02;-4.56877761e-02; -6.81871995e-02; 1.38794845e-02; 5.50686494e-02; 1.92366540e-02;  1.18669281e-02; 4.69774520e-03; 1.39976442e-02; 2.20381375e-02;  1.18738506e-02; 6.35614023e-02;-4.09988239e-02; 3.03605013e-02
56322c16927faf14d04cade1, Everyday Life, en,-1.18838362e-01; 4.82986607e-02;-2.54818122e-03;-1.10112205e-02;  5.19507341e-02; 1.02918185e-02; 1.15433320e-01; 7.00741599e-04; -8.59254301e-02;-7.06540197e-02; 1.33174704e-03;-3.54724899e-02;  1.84340570e-02;-6.73722383e-03; 2.44030319e-02;-2.95032598e-02; -5.81384376e-02;-5.04395701e-02;-2.07654424e-02; 2.90360283e-02; -6.36758953e-02; 2.40299404e-02; 2.62433067e-02;-6.03736797e-03; -1.10766636e-02;-1.40070950e-03;-1.86199006e-02; 3.27701792e-02;  2.88606039e-03;-5.69439195e-02;-4.39415425e-02; 2.54140515e-02;  8.79096389e-02;-2.49913242e-02;-3.66831496e-02; 6.24141004e-03; -6.64679036e-02;-6.71446025e-02; 2.05642916e-02; 4.23888117e-02;  2.18800027e-02;-4.28825282e-02;-3.43770199e-02; 6.14667870e-02;  6.56374544e-02;-7.85204992e-02; 2.94869635e-02; 1.07984385e-02;  6.33240789e-02;-4.50848043e-02;-1.82339828e-02;-2.77211107e-02; -3.67375836e-03;-3.65947969e-02; 5.42503521e-02;-2.08565965e-02;  1.50350798e-02;-6.00950755e-02; 1.63939409e-02;-3.32385898e-02;  1.75033174e-02;-5.95267455e-04;-1.63483724e-01; 8.49208906e-02; -7.58384466e-02; 1.61099155e-02; 4.83830459e-02;-7.59808952e-03; -2.49853823e-02; 5.94973825e-02; 6.58899024e-02;-3.51374410e-02;  8.84130714e-04;-1.15679778e-01; 4.93903607e-02; 3.36047150e-02;  5.51541857e-02; 2.63836831e-02; 5.36944568e-02; 3.89324389e-02;  4.39419004e-04; 1.80604123e-02;-9.28824320e-02;-4.07394115e-03; -8.23375420e-04;-4.88310754e-02;-6.67748926e-03;-2.35416926e-02; -3.81331556e-02; 5.24515957e-02;-4.24939394e-02;-5.58997244e-02;  8.68158042e-02;-4.89618815e-02;-8.33966210e-02;-4.57635000e-02;  2.90422756e-02; 3.46577540e-02;-8.64916667e-02; 4.06218410e-01;  3.59495617e-02; 1.86972339e-02; 9.79783610e-02;-7.86520727e-03;  2.37140674e-02;-5.75651489e-02;-6.10997006e-02;-6.62040478e-03;  7.05997134e-03; 2.16699019e-02;-2.44051218e-02;-3.35144103e-02;  2.50209472e-04; 3.17077972e-02; 4.40716818e-02; 9.46324319e-02; -3.55801359e-02;-4.53422032e-03; 4.37147878e-02; 2.04958109e-04; -2.85870070e-03;-2.48839650e-02; 3.76078440e-03; 1.40413353e-02;  7.78158903e-02;-1.32314518e-01; 6.87632291e-03;-7.22011846e-33;  7.33467704e-03; 2.72623659e-03; 1.21474853e-02;-2.44033523e-03;  2.79324967e-02; 3.92705947e-02; 3.74385505e-03;-4.64352928e-02; -1.44925741e-02; 5.36019988e-02; 6.59064483e-03; 3.66479009e-02; -2.31356807e-02; 3.27538289e-02; 7.81107992e-02; 9.62735061e-03;  7.96400197e-03; 2.87446496e-03;-1.88079651e-03; 4.69157146e-03; -1.24022020e-02;-8.04186857e-04;-2.30386090e-02; 4.29728441e-02; -2.82599907e-02;-6.69463649e-02; 3.85390706e-02;-7.08570257e-02;  2.01094858e-02; 1.46031904e-03; 1.46391988e-03; 4.99123186e-02; -2.59455089e-02; 8.22461210e-04;-3.75728346e-02;-2.87406892e-02;  3.33751738e-02;-7.46283084e-02;-3.59840132e-02; 2.56807487e-02; -5.01390956e-02; 1.08372364e-02;-4.24378961e-02;-2.66860565e-03; -4.91618458e-03; 1.66479275e-01;-1.15415594e-03;-4.96063568e-03; -6.48220256e-02; 6.97621554e-02;-2.81808758e-03;-2.13250909e-02; -1.16136953e-01; 4.33385931e-02;-3.35081550e-03;-2.01066714e-02;  1.65539309e-02;-4.39712517e-02; 2.06195023e-02;-9.08991229e-03;  9.71360318e-03; 3.93915027e-02;-1.24875940e-02; 9.35028400e-03; -8.64778832e-02;-4.85177189e-02; 2.44778451e-02;-8.49521346e-03;  2.30635107e-02;-1.26382215e-02;-5.10100834e-02; 3.67598981e-02;  3.77174802e-02; 3.09162047e-02;-2.87983827e-02;-1.92687847e-02; -1.98316965e-02; 3.58351804e-02; 8.06306377e-02; 6.49718614e-03;  3.54553647e-02;-4.19589020e-02; 6.69374829e-03;-2.40789112e-02;  9.50237438e-02; 5.46349362e-02; 4.22090804e-03;-5.18074408e-02;  1.02152564e-02;-4.10985239e-02;-3.57455276e-02; 6.13181666e-02; -3.09436233e-03; 8.79616886e-02; 6.00077631e-03; 4.49256198e-33; -7.71674886e-02; 1.89931076e-02;-3.57382111e-02; 8.87980089e-02; -1.75552834e-02;-2.76264315e-03; 3.72739471e-02; 9.01369527e-02; -9.25043896e-02; 6.80299923e-02; 2.23903097e-02;-4.50897254e-02;  3.08790561e-02; 4.44952138e-02;-5.79951936e-03; 3.52335088e-02;  6.96884319e-02;-4.06353967e-03;-2.81551480e-02;-3.57294343e-02; -3.05071697e-02;-3.23784463e-02;-2.49982299e-03; 3.49295028e-02; -4.14808542e-02; 3.02052088e-02; 4.85889576e-02; 6.32987320e-02; -2.16931477e-02; 3.68006267e-02; 3.89657430e-02;-2.35815514e-02; -5.06325588e-02;-5.82030267e-02; 4.82625477e-02; 8.40439498e-02;  3.67811136e-02;-7.77067617e-04; 2.48481762e-02;-5.05173393e-02;  3.96690369e-02;-1.00828214e-02; 2.24435935e-03; 1.16977073e-01; -2.19612047e-02;-5.80592500e-03;-4.80927937e-02; 3.78878321e-03;  3.51728275e-02; 7.72971660e-02;-9.31972712e-02;-1.19929891e-02; -2.19682194e-02; 4.12942134e-02;-2.29582712e-02; 4.16042097e-03; -4.32187617e-02; 7.02131465e-02;-1.90595780e-02; 4.75271314e-04;  5.48083428e-03; 2.67614387e-02;-3.36128846e-02; 1.34684592e-02; -2.27466542e-02; 3.87389287e-02;-2.45234258e-02;-3.63283046e-02; -1.79235672e-03;-5.25698811e-02; 6.68935804e-03;-2.58464571e-02; -1.34835392e-01; 1.13937119e-03;-4.71693203e-02;-5.34748957e-02; -1.84270330e-02;-7.30407611e-03;-9.65712219e-03;-3.77261676e-02; -3.39998566e-02; 1.84173901e-02;-8.00320599e-03;-5.51253697e-03; -3.35320421e-02;-2.01807376e-02; 2.16658041e-02; 1.07583255e-02; -5.74746095e-02; 1.96968261e-02;-7.24084908e-03; 2.30371486e-02;  1.20234005e-01; 3.24193179e-03; 1.01500973e-02;-1.34036657e-08; -4.67245393e-02; 4.06206921e-02;-5.56164756e-02;-1.88536942e-03;  5.63240163e-02; 4.96389754e-02;-4.15414236e-02; 3.25039476e-02;  2.57493351e-02;-1.87809002e-02; 6.92081377e-02; 2.59880014e-02; -2.78233141e-02; 5.75751811e-02; 9.12808254e-02;-1.53257940e-02; -1.04720972e-01;-2.75858529e-02;-1.62227936e-02;-3.53993028e-02; -1.04613183e-02;-1.39993066e-02;-2.93995021e-04;-8.36295709e-02;  7.93225691e-03; 6.95997989e-03;-4.42297012e-02; 7.47581944e-02;  7.44095668e-02;-4.05807383e-02;-1.82671053e-03; 1.98499262e-02;  1.43822096e-02; 2.05854345e-02; 2.21338328e-02;-6.43704534e-02; -6.36984557e-02; 1.61391124e-02; 9.90730245e-03;-5.55958599e-03; -5.46731018e-02;-2.33113542e-02; 7.04692900e-02; 6.46800827e-03; -4.77001145e-02;-3.64713930e-03; 7.83763267e-03;-4.97466791e-03; -1.24185802e-02;-7.78123140e-02;-9.40817583e-04;-8.00259411e-03;  6.03427365e-03; 8.43493566e-02; 1.07303821e-01; 1.14277499e-02;  1.33667309e-02;-1.27475942e-02; 6.14544228e-02; 3.56412679e-02;  1.58745781e-01; 1.26409501e-01; 4.65490296e-02;-1.57174226e-02
